id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
24250678,"Washington, DC, 2-Bedroom, Logan Circle View.",182851117,Brian And Dionne,,"Shaw, Logan Circle",38.90846,-77.02734,Entire home/apt,105,31,82,2022-09-08,1.55,5,329,14,
25505828,Basement Studio Apartment,192477761,Verlin,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90545,-76.98558,Entire home/apt,78,1,121,2022-09-05,2.36,1,74,44,Exempt
24755870,"DC central location ""SABBA ROOM""",78194147,Genet,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92902,-77.02001,Private room,65,31,89,2022-08-27,1.69,4,273,13,
24264845,Private bedroom on Capitol Hill,104377990,Melissa,,"Union Station, Stanton Park, Kingman Park",38.89678,-76.98662,Private room,180,31,0,,,1,0,0,
24287607,"Prime Location, Modern Décor & Spacious 1 Bd Unit",66624786,Akshay,,"West End, Foggy Bottom, GWU",38.90314,-77.05417,Entire home/apt,75,180,2,2019-11-24,0.04,1,0,0,
24769267,Mintwood Suite,11980555,Lea,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92039,-77.04355,Entire home/apt,115,2,267,2022-09-09,5.06,7,311,83,Exempt
25517107,Large room in friendly house in center of D.C.,36216383,Michael,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91934,-77.03224,Private room,76,31,68,2022-05-09,1.31,1,61,13,
24349574,Modern 2 Bed Room Apt! (Entire Apt) Free Parking!,37883365,Tan,,"Capitol View, Marshall Heights, Benning Heights",38.88588,-76.92868,Entire home/apt,120,2,95,2022-08-28,1.77,1,158,26,Hosted License: 5007242201001380
25534627,"Basement studio 4 min to Metro, 17 min to American",29564410,AnneMarie And Eric,,"Friendship Heights, American University Park, Tenleytown",38.94984,-77.07465,Entire home/apt,67,2,293,2022-09-08,6.41,1,44,90,Hosted License: 5007242201000329
24769658,"Rare: Modern House, 15 mins from National Mall",14831290,Christopher & Amy,,"Brookland, Brentwood, Langdon",38.92368,-76.98206,Entire home/apt,370,3,3,2022-05-23,0.08,2,8,2,Hosted License: 5007242201000504
24371327,Capitol Hill/Lincoln Park private home,86376750,Margarita,,"Capitol Hill, Lincoln Park",38.89141,-76.987,Private room,69,1,115,2022-09-11,2.74,3,336,51,Hosted License: 5007242201001953
24771122,Kalorama Suite,11980555,Lea,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92014,-77.04323,Entire home/apt,124,2,314,2022-09-06,5.94,7,331,84,Exempt
24771408,Meridian Suite,11980555,Lea,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92049,-77.0418,Entire home/apt,114,2,264,2022-09-08,5.00,7,325,81,Exempt
25571727,HUGE STUDIO W/FULL KITCHEN | W/D | PARKING,192876941,Merry,,"Cathedral Heights, McLean Gardens, Glover Park",38.92368,-77.07509,Entire home/apt,148,2,229,2022-09-11,4.39,1,210,60,Hosted License: 5007242201000492
24376463,Trendy Exposed Brick Adams Morgan Apartment,3448315,Allen,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9222,-77.04258,Entire home/apt,245,31,20,2022-02-23,0.38,10,271,3,
25580143,Trendy H Street Corridor - Basement studio,92781477,Donna,,"Union Station, Stanton Park, Kingman Park",38.90079,-76.98924,Entire home/apt,106,31,179,2020-03-07,3.44,4,0,0,
24771697,Euclid Suite,11980555,Lea,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92018,-77.04144,Entire home/apt,108,2,387,2022-09-05,7.32,7,302,107,Exempt
24376933,COLUMBIA HEIGHTS:  Basement Studio,183972502,Lesley,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92765808105469,-77.02439880371094,Entire home/apt,78,31,36,2022-06-08,0.67,1,268,12,
24773385,Capitol Hill - Unique Old Meets Newly Renovated,187304607,Stephanie,,"Capitol Hill, Lincoln Park",38.88736,-76.9825,Entire home/apt,97,1,317,2022-09-06,6.01,1,152,83,Hosted License: 5007242201000976
24389155,2 Bed Apt w/ Parking; 8-min walk to Petworth Metro,9973032,Kofi,,"Brightwood Park, Crestwood, Petworth",38.94231,-77.01882,Entire home/apt,179,31,72,2021-09-19,1.35,1,0,1,
24775374,Columbia Heights/U Street - Garden-Level Studio,63550371,Kristen,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92278,-77.02786,Entire home/apt,89,4,136,2022-08-31,2.68,1,0,36,Hosted License: 5007242201000888
25605861,Stylish Townhome in Great Location!,86401186,Paul,,"Union Station, Stanton Park, Kingman Park",38.90386,-77.00044,Private room,81,2,110,2022-09-04,2.12,3,325,18,Hosted License: 5007242201000209
24402356,LOVE DC UNIT 23  [BASEMENT],98694394,Girum,,"Brightwood Park, Crestwood, Petworth",38.94216,-77.0245,Entire home/apt,110,31,46,2022-07-12,0.89,6,163,3,
25628990,Spacious family-friendly home—great outdoor space,45509940,Autumn,,"Takoma, Brightwood, Manor Park",38.9697,-77.02035,Entire home/apt,200,31,4,2021-05-15,0.08,3,292,0,
24797782,Lovely Capitol Hill Rowhouse w/Pking - Near Metro!,31488625,Steve,,"Capitol Hill, Lincoln Park",38.88127,-76.99642,Entire home/apt,279,31,97,2022-08-12,1.86,2,161,16,
